NO_OF_FRAMES	5500
NO_OF_CAMERAS	11
NO_OF_BODIES	2
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-02-26, 18:32:39.510	442281.92392820
DATA_INCLUDED	6D
BODY_NAMES	karlax_bottompart	karlax_upperpart
BODY_FILTERS	No filter	No filter
karlax_bottompart X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]		karlax_upperpart X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
197.05433	55.96612	959.24793	70.55544	74.68843	-173.87888	0.60658	-0.26256	-0.93980	0.21870	0.02816	-0.23402	-0.97182	0.96450	-0.24901	0.08791		203.47487	129.92343	1194.41583	166.17484	88.58384	83.19631	0.45357	0.00293	-0.93589	0.35228	-0.02454	-0.35224	-0.93559	0.99969	-0.00591	-0.02400	
197.50159	53.95645	959.56900	70.35930	74.65080	-173.70757	0.63356	-0.26311	-0.93959	0.21895	0.02901	-0.23455	-0.97167	0.96433	-0.24930	0.08897		203.76657	128.25868	1194.65131	167.01666	88.63011	82.28374	0.43436	0.00321	-0.93546	0.35343	-0.02369	-0.35340	-0.93517	0.99971	-0.00537	-0.02330	
197.97769	51.93397	959.90589	70.19584	74.67135	-173.60806	0.62709	-0.26271	-0.93946	0.21998	0.02943	-0.23568	-0.97138	0.96443	-0.24872	0.08957		204.10872	126.49006	1194.89736	164.73552	88.67584	84.50069	0.43244	0.00221	-0.93506	0.35449	-0.02300	-0.35445	-0.93479	0.99973	-0.00608	-0.02229	
198.41468	49.89312	960.22989	70.04050	74.59264	-173.50125	0.63689	-0.26397	-0.93897	0.22059	0.03007	-0.23660	-0.97114	0.96406	-0.24972	0.09069		204.43732	124.66814	1195.13602	164.77528	88.69080	84.41257	0.43811	0.00222	-0.93476	0.35528	-0.02274	-0.35524	-0.93450	0.99974	-0.00600	-0.02205	
198.88839	47.84450	960.57821	69.95082	74.55874	-173.45569	0.63794	-0.26452	-0.93866	0.22123	0.03034	-0.23739	-0.97094	0.96390	-0.25012	0.09128		204.76928	122.81486	1195.44193	163.26053	88.70731	85.89581	0.42785	0.00161	-0.93456	0.35580	-0.02250	-0.35575	-0.93431	0.99975	-0.00650	-0.02160	
199.32128	45.83341	960.90757	69.83311	74.51642	-173.36194	0.64272	-0.26517	-0.93841	0.22151	0.03086	-0.23787	-0.97081	0.96371	-0.25060	0.09204		205.14424	120.90841	1195.74806	163.10960	88.72682	86.00804	0.43948	0.00155	-0.93432	0.35643	-0.02217	-0.35638	-0.93408	0.99975	-0.00646	-0.02126	
199.83772	43.80960	961.24550	69.73600	74.51296	-173.33839	0.63061	-0.26522	-0.93812	0.22269	0.03098	-0.23913	-0.97049	0.96369	-0.25049	0.09248		205.58153	118.90339	1196.06224	160.12401	88.75110	88.97158	0.43552	0.00039	-0.93418	0.35681	-0.02179	-0.35673	-0.93395	0.99976	-0.00741	-0.02050	
200.31102	41.71975	961.61162	69.68192	74.47587	-173.22206	0.62813	-0.26577	-0.93823	0.22155	0.03159	-0.23816	-0.97071	0.96352	-0.25099	0.09293		205.98121	116.88513	1196.38641	158.78226	88.77374	90.29853	0.43300	-0.00011	-0.93408	0.35705	-0.02140	-0.35697	-0.93387	0.99977	-0.00775	-0.01995	
200.85525	39.71154	961.86649	69.65388	74.42702	-173.22198	0.60730	-0.26659	-0.93791	0.22193	0.03169	-0.23866	-0.97059	0.96329	-0.25172	0.09334		206.48074	114.81424	1196.70389	146.91609	88.68902	102.17534	0.42806	-0.00483	-0.93412	0.35692	-0.02236	-0.35674	-0.93394	0.99974	-0.01249	-0.01917	
201.38327	37.62201	962.26066	69.59479	74.35299	-173.09756	0.62686	-0.26776	-0.93788	0.22067	0.03241	-0.23767	-0.97081	0.96294	-0.25279	0.09404		206.94132	112.65613	1197.06557	147.43854	88.71490	101.67113	0.41520	-0.00454	-0.93424	0.35662	-0.02196	-0.35645	-0.93406	0.99975	-0.01207	-0.01890	
202.02006	35.62892	962.63367	69.56478	74.29984	-173.08249	0.60858	-0.26863	-0.93759	0.22081	0.03259	-0.23796	-0.97073	0.96269	-0.25357	0.09448		207.46319	110.46091	1197.49907	144.62762	88.71989	104.51067	0.41230	-0.00560	-0.93441	0.35616	-0.02163	-0.35597	-0.93425	0.99975	-0.01293	-0.01822	
202.67604	33.58983	963.02056	69.55531	74.23170	-173.00801	0.61148	-0.26973	-0.93756	0.21960	0.03308	-0.23693	-0.97096	0.96237	-0.25463	0.09492		208.00409	108.25604	1198.02479	139.22801	88.70238	109.97009	0.41504	-0.00773	-0.93476	0.35520	-0.02128	-0.35498	-0.93463	0.99974	-0.01479	-0.01715	
203.33448	31.53424	963.60172	69.44731	74.13560	-172.82188	0.63396	-0.27122	-0.93749	0.21805	0.03416	-0.23577	-0.97121	0.96191	-0.25596	0.09597		208.58359	106.01081	1198.57304	137.06258	88.71950	112.16117	0.45655	-0.00843	-0.93491	0.35479	-0.02070	-0.35456	-0.93480	0.99975	-0.01522	-0.01636	
204.10707	29.57455	964.21423	69.49289	74.02525	-172.81448	0.59779	-0.27305	-0.93721	0.21699	0.03442	-0.23494	-0.97140	0.96138	-0.25777	0.09641		209.20504	103.76358	1199.29162	131.65468	88.68147	117.66129	0.39531	-0.01068	-0.93545	0.35330	-0.02038	-0.35304	-0.93539	0.99974	-0.01719	-0.01529	
204.88649	27.55236	965.02482	69.48348	73.92669	-172.70804	0.63493	-0.27463	-0.93716	0.21518	0.03514	-0.23342	-0.97174	0.96091	-0.25931	0.09704		209.88561	101.48020	1200.17808	127.41438	88.63065	121.97913	0.40466	-0.01266	-0.93590	0.35204	-0.02027	-0.35176	-0.93587	0.99971	-0.01898	-0.01452	
205.71690	25.59133	965.95995	69.50928	73.86250	-172.64915	0.63385	-0.27566	-0.93721	0.21365	0.03556	-0.23205	-0.97205	0.96060	-0.26036	0.09730		210.63259	99.13855	1201.21429	121.46867	88.55042	128.00021	0.41135	-0.01557	-0.93631	0.35082	-0.01993	-0.35050	-0.93635	0.99968	-0.02158	-0.01321	
206.60080	23.68350	967.03197	69.62291	73.78008	-172.66072	0.63042	-0.27704	-0.93721	0.21185	0.03568	-0.23036	-0.97245	0.96020	-0.26185	0.09726		211.47655	96.75150	1202.42703	119.06142	88.51285	130.53517	0.41039	-0.01687	-0.93707	0.34873	-0.01972	-0.34840	-0.93714	0.99966	-0.02269	-0.01261	
207.50422	21.80419	968.26177	69.76028	73.74927	-172.66992	0.65193	-0.27755	-0.93754	0.20971	0.03570	-0.22820	-0.97296	0.96005	-0.26256	0.09681		212.40430	94.34043	1203.83830	117.73528	88.48448	131.97969	0.40653	-0.01769	-0.93777	0.34680	-0.01966	-0.34646	-0.93786	0.99965	-0.02341	-0.01231	
208.43669	19.95891	969.70897	70.01270	73.78230	-172.77426	0.63766	-0.27707	-0.93820	0.20740	0.03513	-0.22560	-0.97359	0.96021	-0.26247	0.09546		213.41646	91.95949	1205.42330	118.07408	88.46957	131.75323	0.38684	-0.01779	-0.93845	0.34496	-0.01992	-0.34462	-0.93853	0.99964	-0.02357	-0.01257	
209.38780	18.17302	971.29264	70.17137	73.80278	-172.78816	0.63848	-0.27674	-0.93881	0.20507	0.03502	-0.22312	-0.97416	0.96031	-0.26241	0.09462		214.51780	89.55319	1207.24595	122.44559	88.50700	127.51765	0.36935	-0.01587	-0.93930	0.34273	-0.02067	-0.34240	-0.93933	0.99966	-0.02199	-0.01398	
210.35273	16.46793	972.99875	70.47378	73.87543	-172.91196	0.62689	-0.27560	-0.93974	0.20234	0.03427	-0.21996	-0.97491	0.96066	-0.26175	0.09283		215.55263	87.24361	1209.08341	121.87719	88.39458	128.33325	0.45420	-0.01738	-0.94074	0.33869	-0.02198	-0.33830	-0.94078	0.99961	-0.02379	-0.01480	
211.33537	14.84915	974.78776	70.73116	73.96906	-173.00026	0.63053	-0.27410	-0.94073	0.19977	0.03365	-0.21698	-0.97560	0.96111	-0.26069	0.09113		216.66842	84.86380	1211.07083	126.23090	88.43317	124.21098	0.48037	-0.01537	-0.94213	0.33489	-0.02261	-0.33451	-0.94212	0.99963	-0.02206	-0.01616	
212.34919	13.39932	976.57557	71.06457	74.11573	-173.14507	0.62265	-0.27174	-0.94200	0.19698	0.03267	-0.21360	-0.97638	0.96182	-0.25888	0.08881		217.76168	82.53701	1213.17345	132.72484	88.49966	117.94072	0.44994	-0.01227	-0.94348	0.33119	-0.02313	-0.33086	-0.94340	0.99966	-0.01923	-0.01776	
213.37511	11.95080	978.53921	71.32688	74.30333	-173.16780	0.62592	-0.26862	-0.94364	0.19334	0.03218	-0.20940	-0.97730	0.96271	-0.25630	0.08662		218.89288	80.16767	1215.31677	133.48271	88.48244	117.37112	0.49779	-0.01218	-0.94457	0.32809	-0.02352	-0.32775	-0.94447	0.99965	-0.01922	-0.01822	
214.41471	10.55582	980.47156	71.51989	74.42766	-173.14983	0.62568	-0.26654	-0.94490	0.19004	0.03202	-0.20574	-0.97808	0.96329	-0.25461	0.08509		219.99099	77.84846	1217.53321	139.92896	88.57324	111.15639	0.44371	-0.00899	-0.94593	0.32425	-0.02322	-0.32397	-0.94578	0.99969	-0.01603	-0.01905	
215.50894	9.24639	982.36970	71.78268	74.49883	-173.16423	0.61650	-0.26536	-0.94603	0.18605	0.03181	-0.20145	-0.97898	0.96362	-0.25386	0.08355		220.99637	75.59324	1219.73367	145.04381	88.62483	106.29203	0.45868	-0.00673	-0.94736	0.32009	-0.02304	-0.31986	-0.94718	0.99971	-0.01375	-0.01967	
216.67431	7.96167	984.27941	71.90614	74.56794	-173.07280	0.60405	-0.26415	-0.94705	0.18255	0.03209	-0.19780	-0.97972	0.96395	-0.25294	0.08264		221.96959	73.34389	1221.91713	146.90019	88.65698	104.68307	0.47388	-0.00594	-0.94875	0.31598	-0.02267	-0.31578	-0.94856	0.99973	-0.01280	-0.01963	
217.80082	6.66048	986.14201	71.93561	74.53099	-172.82281	0.62213	-0.26463	-0.94783	0.17773	0.03332	-0.19318	-0.98060	0.96377	-0.25357	0.08271		222.90463	71.08329	1224.02657	145.32877	88.69463	106.48113	0.48991	-0.00646	-0.94998	0.31223	-0.02184	-0.31203	-0.94982	0.99974	-0.01296	-0.01874	
219.02280	5.38500	987.99752	71.90852	74.55576	-172.55498	0.62484	-0.26406	-0.94875	0.17363	0.03451	-0.18920	-0.98133	0.96389	-0.25313	0.08270		223.82577	68.85167	1226.10056	143.33945	88.75913	108.67840	0.47068	-0.00694	-0.95111	0.30878	-0.02052	-0.30859	-0.95097	0.99977	-0.01293	-0.01737	
220.25455	4.20309	989.78229	71.77814	74.47030	-172.19069	0.63420	-0.26525	-0.94918	0.16942	0.03638	-0.18545	-0.98198	0.96349	-0.25431	0.08372		224.70307	66.66856	1228.15278	141.36923	88.84650	110.88139	0.44017	-0.00718	-0.95235	0.30491	-0.01881	-0.30474	-0.95225	0.99980	-0.01257	-0.01573	
221.53520	3.02588	991.46940	71.63913	74.42284	-171.80759	0.63284	-0.26580	-0.94979	0.16509	0.03827	-0.18151	-0.98264	0.96327	-0.25487	0.08459		225.46226	64.60349	1230.06973	142.87454	88.97090	109.60716	0.40769	-0.00603	-0.95359	0.30105	-0.01692	-0.30092	-0.95350	0.99984	-0.01084	-0.01432	
222.84729	1.87216	993.06147	71.42289	74.31122	-171.36719	0.63465	-0.26735	-0.95006	0.16096	0.04059	-0.17799	-0.98319	0.96274	-0.25632	0.08615		226.18980	62.58091	1231.91900	132.52969	89.00851	120.18240	0.43573	-0.00870	-0.95477	0.29722	-0.01496	-0.29708	-0.95474	0.99985	-0.01275	-0.01170	
224.24728	0.74265	994.55233	71.14141	74.27014	-170.88470	0.59730	-0.26768	-0.95058	0.15728	0.04295	-0.17485	-0.98366	0.96255	-0.25655	0.08763		226.96415	60.52066	1233.66777	127.86420	89.14985	125.01395	0.42020	-0.00851	-0.95563	0.29444	-0.01215	-0.29433	-0.95563	0.99989	-0.01171	-0.00911	
225.59868	-0.48491	996.04290	70.78553	74.08704	-170.29558	0.65455	-0.27025	-0.95059	0.15279	0.04622	-0.17132	-0.98413	0.96168	-0.25890	0.09023		227.65633	58.51103	1235.34879	109.68813	89.04111	143.42667	0.42858	-0.01344	-0.95678	0.29049	-0.00997	-0.29038	-0.95686	0.99986	-0.01576	-0.00564	
227.02767	-1.66699	997.33785	70.42085	74.02076	-169.74471	0.59336	-0.27089	-0.95097	0.14927	0.04901	-0.16850	-0.98448	0.96136	-0.25937	0.09225		228.29603	56.48193	1236.91216	99.25665	89.14867	154.01682	0.38410	-0.01336	-0.95759	0.28782	-0.00651	-0.28776	-0.95768	0.99989	-0.01466	-0.00239	
228.42901	-2.99230	998.60495	69.92107	73.83978	-169.01190	0.62227	-0.27322	-0.95101	0.14468	0.05305	-0.16507	-0.98485	0.96049	-0.26141	0.09555		228.87330	54.50747	1238.26914	85.25142	88.98406	168.20856	0.45429	-0.01736	-0.95847	0.28467	-0.00362	-0.28465	-0.95862	0.99984	-0.01767	0.00147	
229.87478	-4.26713	999.68401	69.43978	73.62531	-168.33022	0.62303	-0.27609	-0.95079	0.14060	0.05702	-0.16223	-0.98510	0.95944	-0.26396	0.09901		229.34945	52.53502	1239.54902	73.96063	88.81489	179.68549	0.43171	-0.02068	-0.95934	0.28151	-0.00011	-0.28157	-0.95954	0.99979	-0.01988	0.00571	
231.30186	-5.56296	1000.73905	68.90479	73.46056	-167.60661	0.63637	-0.27804	-0.95079	0.13675	0.06110	-0.15958	-0.98529	0.95862	-0.26560	0.10246		229.69551	50.63211	1240.72827	59.15362	88.89790	-165.33601	0.41236	-0.01861	-0.96023	0.27860	0.00487	-0.27874	-0.96036	0.99981	-0.01651	0.00986	
232.76180	-6.80695	1001.63941	68.30575	73.18437	-166.87317	0.61504	-0.28173	-0.95015	0.13358	0.06570	-0.15800	-0.98525	0.95724	-0.26880	0.10694		230.02150	48.72939	1241.78737	51.91942	88.63428	-157.95306	0.41856	-0.02209	-0.96089	0.27604	0.00895	-0.27629	-0.96103	0.99972	-0.01876	0.01470	
234.18930	-8.18078	1002.49287	67.72272	72.95097	-166.10579	0.62026	-0.28461	-0.94984	0.12962	0.07040	-0.15556	-0.98532	0.95605	-0.27131	0.11115		230.27451	46.84341	1242.75383	47.43499	88.28750	-153.33458	0.41883	-0.02671	-0.96145	0.27368	0.01341	-0.27410	-0.96161	0.99955	-0.02201	0.02021	
235.54587	-9.53754	1003.28323	67.00126	72.64485	-165.19981	0.64193	-0.28840	-0.94926	0.12541	0.07620	-0.15331	-0.98524	0.95447	-0.27458	0.11655		230.43032	44.96624	1243.61061	44.44007	87.93151	-150.20236	0.42361	-0.03132	-0.96200	0.27124	0.01794	-0.27187	-0.96217	0.99935	-0.02527	0.02577	
236.93310	-10.99643	1003.92605	66.35957	72.39056	-164.39020	0.61645	-0.29137	-0.94885	0.12161	0.08141	-0.15125	-0.98514	0.95314	-0.27714	0.12131		230.49663	43.10485	1244.31979	41.40049	87.57656	-147.05386	0.42063	-0.03548	-0.96242	0.26925	0.02300	-0.27014	-0.96255	0.99911	-0.02796	0.03172	
238.26253	-12.47161	1004.47942	65.78630	71.84781	-163.71735	0.65306	-0.29905	-0.94687	0.11839	0.08735	-0.15071	-0.98471	0.95023	-0.28413	0.12778		230.46986	41.19786	1244.93737	38.77491	87.18268	-144.35396	0.39182	-0.03994	-0.96265	0.26780	0.02864	-0.26901	-0.96271	0.99879	-0.03078	0.03832	
239.50913	-14.07921	1004.94020	65.11213	71.53983	-162.85492	0.67419	-0.30257	-0.94628	0.11403	0.09334	-0.14849	-0.98450	0.94854	-0.28724	0.13326		230.40644	39.16524	1245.52350	34.96933	86.84167	-140.55420	0.36829	-0.04255	-0.96256	0.26770	0.03500	-0.26922	-0.96244	0.99848	-0.03158	0.04515	
240.74025	-15.64838	1005.32241	64.45604	71.10534	-162.11893	0.66860	-0.30819	-0.94480	0.11123	0.09943	-0.14827	-0.98394	0.94612	-0.29218	0.13964		230.17569	37.33547	1245.89612	34.21939	86.39828	-139.74261	0.36912	-0.04794	-0.96267	0.26638	0.04060	-0.26835	-0.96247	0.99802	-0.03533	0.05195	
241.87071	-17.33148	1005.62855	63.73538	70.72834	-161.28935	0.69063	-0.31260	-0.94373	0.10797	0.10588	-0.14758	-0.98337	0.94396	-0.29597	0.14605		229.84206	35.55474	1246.15787	33.86644	85.92325	-139.34116	0.34954	-0.05393	-0.96268	0.26522	0.04632	-0.26773	-0.96238	0.99747	-0.03962	0.05903	
242.98670	-18.98638	1005.72752	63.07541	70.40088	-160.56329	0.66300	-0.31632	-0.94276	0.10558	0.11162	-0.14751	-0.98274	0.94206	-0.29908	0.15189		229.46700	33.76952	1246.28300	33.68538	85.45013	-139.14087	0.35274	-0.06000	-0.96252	0.26451	0.05190	-0.26763	-0.96212	0.99685	-0.04400	0.06601	
244.01833	-20.71685	1005.81772	62.35082	69.98921	-159.81265	0.66152	-0.32118	-0.94134	0.10357	0.11809	-0.14832	-0.98186	0.93963	-0.30312	0.15880		229.04156	32.10788	1246.22470	33.28308	84.99818	-138.74211	0.35125	-0.06554	-0.96225	0.26416	0.05750	-0.26793	-0.96172	0.99619	-0.04785	0.07289	
244.95391	-22.47276	1005.82517	61.64608	69.62785	-159.07675	0.64197	-0.32516	-0.94019	0.10158	0.12432	-0.14898	-0.98099	0.93745	-0.30635	0.16533		228.58613	30.51208	1246.05744	33.58069	84.50590	-139.06659	0.35854	-0.07233	-0.96178	0.26411	0.06273	-0.26867	-0.96119	0.99541	-0.05296	0.07976	
245.84944	-24.30272	1005.62494	61.03455	69.24368	-158.46771	0.63667	-0.32966	-0.93877	0.10013	0.13007	-0.15021	-0.98006	0.93510	-0.31006	0.17163		228.13321	28.93437	1245.74178	33.45572	84.06868	-138.96347	0.35319	-0.07795	-0.96137	0.26400	0.06784	-0.26931	-0.96066	0.99465	-0.05697	0.08621	
246.68762	-26.12194	1005.29444	60.56116	68.76973	-158.04364	0.61436	-0.33585	-0.93667	0.09929	0.13540	-0.15232	-0.97901	0.93213	-0.31536	0.17798		227.67606	27.40190	1245.26953	33.65841	83.60200	-139.23956	0.34397	-0.08441	-0.96064	0.26468	0.07276	-0.27086	-0.95987	0.99377	-0.06176	0.09275	
247.43815	-28.01231	1004.90593	60.01770	68.45182	-157.55145	0.62408	-0.33945	-0.93542	0.09883	0.14025	-0.15423	-0.97803	0.93011	-0.31813	0.18354		227.27427	25.88265	1244.65194	33.21599	83.24902	-138.87825	0.36401	-0.08856	-0.96001	0.26560	0.07731	-0.27246	-0.95905	0.99307	-0.06440	0.09835	
248.10503	-29.97013	1004.36342	59.48969	68.13760	-157.06760	0.64102	-0.34295	-0.93420	0.09825	0.14510	-0.15602	-0.97704	0.92808	-0.32082	0.18905		226.85083	24.58969	1243.82559	35.37886	82.70044	-141.02547	0.39639	-0.09878	-0.95930	0.26457	0.07992	-0.27265	-0.95879	0.99190	-0.07356	0.10359	
248.70142	-31.89326	1003.69566	59.15428	67.79131	-156.80316	0.63222	-0.34742	-0.93256	0.09814	0.14888	-0.15819	-0.97612	0.92581	-0.32452	0.19380		226.57414	23.14845	1242.94990	35.18619	82.39753	-140.93149	0.37520	-0.10272	-0.95854	0.26578	0.08338	-0.27455	-0.95795	0.99121	-0.07624	0.10813	
249.23854	-33.79982	1002.94758	58.87344	67.47607	-156.61118	0.62189	-0.35159	-0.93096	0.09845	0.15207	-0.16056	-0.97524	0.92372	-0.32792	0.19802		226.35738	21.75066	1241.99999	35.64016	82.06351	-141.48764	0.39984	-0.10804	-0.95762	0.26699	0.08598	-0.27655	-0.95714	0.99042	-0.08046	0.11221	
249.71813	-35.62904	1002.02686	58.64772	67.22453	-156.51135	0.59913	-0.35504	-0.92953	0.09961	0.15429	-0.16335	-0.97443	0.92203	-0.33060	0.20142		226.24151	20.39662	1240.94026	35.66886	81.82925	-141.63087	0.39656	-0.11143	-0.95680	0.26853	0.08822	-0.27867	-0.95633	0.98985	-0.08287	0.11546	
250.09503	-37.53296	1001.04251	58.42850	67.06889	-156.37462	0.60485	-0.35697	-0.92871	0.10033	0.15614	-0.16522	-0.97382	0.92097	-0.33195	0.20399		226.22054	19.01733	1239.80998	35.87056	81.64672	-141.92877	0.40547	-0.11437	-0.95609	0.26985	0.08958	-0.28045	-0.95568	0.98939	-0.08513	0.11772	
250.29853	-39.39356	999.97673	58.53732	66.75887	-156.54272	0.61035	-0.36199	-0.92676	0.10041	0.15708	-0.16682	-0.97340	0.91885	-0.33659	0.20596		226.27817	17.61406	1238.61550	36.38172	81.47227	-142.54648	0.43570	-0.11772	-0.95526	0.27133	0.09018	-0.28239	-0.95505	0.98894	-0.08796	0.11938	
250.49734	-41.18602	998.85525	58.42228	66.69773	-156.56618	0.58308	-0.36295	-0.92616	0.10247	0.15732	-0.16930	-0.97293	0.91843	-0.33701	0.20715		226.44089	16.20649	1237.38933	36.25048	81.44753	-142.53836	0.40018	-0.11804	-0.95465	0.27335	0.09045	-0.28446	-0.95441	0.98888	-0.08794	0.11993	
250.58538	-42.99938	997.72095	58.44703	66.68128	-156.70102	0.58945	-0.36357	-0.92571	0.10430	0.15657	-0.17109	-0.97274	0.91832	-0.33732	0.20714		226.68759	14.82028	1236.16118	36.78559	81.37601	-143.18095	0.43901	-0.12004	-0.95392	0.27502	0.08986	-0.28632	-0.95391	0.98869	-0.08979	0.12009	
250.54231	-44.82456	996.53996	58.48692	66.73093	-156.82350	0.59947	-0.36317	-0.92569	0.10590	0.15548	-0.17228	-0.97270	0.91866	-0.33679	0.20649		226.97435	13.47166	1234.90371	37.07909	81.44695	-143.55219	0.43613	-0.11963	-0.95356	0.27643	0.08836	-0.28755	-0.95368	0.98888	-0.08967	0.11865	
250.41066	-46.53587	995.30493	58.64410	66.77728	-157.13139	0.56722	-0.36331	-0.92530	0.10874	0.15324	-0.17448	-0.97266	0.91898	-0.33672	0.20518		227.34715	12.12987	1233.67163	37.08164	81.61263	-143.65024	0.37893	-0.11748	-0.95328	0.27829	0.08646	-0.28899	-0.95342	0.98930	-0.08795	0.11637	
250.18978	-48.24620	994.08866	58.82044	66.88949	-157.42116	0.56857	-0.36242	-0.92536	0.11118	0.15070	-0.17591	-0.97280	0.91975	-0.33581	0.20321		227.76155	10.77720	1232.41720	37.92014	81.70339	-144.56993	0.39921	-0.11758	-0.95283	0.27979	0.08365	-0.29025	-0.95329	0.98953	-0.08868	0.11383	
249.92498	-49.93695	992.91708	58.87006	67.20631	-157.60294	0.60896	-0.35819	-0.92660	0.11450	0.14761	-0.17730	-0.97302	0.92191	-0.33163	0.20029		228.25520	9.37625	1231.22166	38.41187	81.85567	-145.19933	0.43854	-0.11633	-0.95224	0.28233	0.08085	-0.29240	-0.95287	0.98991	-0.08802	0.11101	
249.52280	-51.56733	991.69577	59.23345	67.33994	-158.07823	0.61187	-0.35741	-0.92658	0.11713	0.14383	-0.17852	-0.97337	0.92281	-0.33104	0.19708		228.72557	8.09566	1230.00754	39.37140	82.01399	-146.25073	0.45060	-0.11552	-0.95180	0.28412	0.07718	-0.29377	-0.95275	0.99030	-0.08813	0.10740	
249.02940	-53.15786	990.49404	59.62931	67.52247	-158.57484	0.59572	-0.35590	-0.92682	0.11974	0.13966	-0.17944	-0.97381	0.92403	-0.32986	0.19330		229.21357	6.81604	1228.82693	39.70399	82.32575	-146.65472	0.39673	-0.11156	-0.95178	0.28579	0.07341	-0.29469	-0.95277	0.99104	-0.08531	0.10274	
248.43843	-54.65327	989.29292	60.06692	67.67316	-159.11446	0.59729	-0.35493	-0.92686	0.12230	0.13543	-0.18042	-0.97422	0.92503	-0.32922	0.18956		229.74712	5.57577	1227.61924	42.02505	82.40065	-149.01863	0.38823	-0.11338	-0.95130	0.28667	0.06807	-0.29529	-0.95298	0.99122	-0.08853	0.09824	
247.80324	-56.15674	988.07924	60.51596	67.84023	-159.67847	0.60041	-0.35371	-0.92694	0.12514	0.13099	-0.18157	-0.97462	0.92614	-0.32834	0.18565		230.20772	4.26774	1226.47447	43.30707	82.56051	-150.39278	0.39456	-0.11257	-0.95085	0.28848	0.06397	-0.29665	-0.95284	0.99158	-0.08881	0.09422	
247.12976	-57.58061	986.88938	61.04525	67.97843	-160.29640	0.61207	-0.35300	-0.92689	0.12751	0.12642	-0.18229	-0.97508	0.92704	-0.32809	0.18152		230.58329	3.06615	1225.28935	44.51670	82.79010	-151.63165	0.38617	-0.11043	-0.95084	0.28933	0.05963	-0.29692	-0.95304	0.99209	-0.08799	0.08949	
246.40718	-58.95736	985.65867	61.61399	68.02641	-160.94843	0.61137	-0.35368	-0.92635	0.12955	0.12214	-0.18306	-0.97549	0.92736	-0.32919	0.17789		230.95364	1.87412	1224.08479	46.08456	82.98136	-153.26012	0.38674	-0.10912	-0.95058	0.29066	0.05498	-0.29773	-0.95307	0.99251	-0.08802	0.08475	
245.63226	-60.31160	984.41862	62.16360	68.12032	-161.53499	0.62992	-0.35347	-0.92624	0.13093	0.11803	-0.18301	-0.97600	0.92797	-0.32954	0.17401		231.29215	0.65610	1222.84760	47.89503	83.06164	-155.09734	0.40818	-0.10957	-0.95034	0.29129	0.05087	-0.29803	-0.95320	0.99268	-0.08962	0.08100	
244.89010	-61.55483	983.14170	62.74923	68.13813	-162.19200	0.61628	-0.35453	-0.92558	0.13271	0.11388	-0.18362	-0.97638	0.92808	-0.33104	0.17050		231.58244	-0.52784	1221.61467	49.51095	83.22778	-156.73976	0.34774	-0.10834	-0.95025	0.29203	0.04657	-0.29828	-0.95334	0.99302	-0.08968	0.07657	
244.14293	-62.78489	981.82448	63.31627	68.13866	-162.79597	0.63079	-0.35570	-0.92497	0.13385	0.11014	-0.18370	-0.97679	0.92809	-0.33270	0.16721		231.81954	-1.74490	1220.35373	51.57766	83.22353	-158.83589	0.38328	-0.11004	-0.94987	0.29263	0.04260	-0.29865	-0.95341	0.99301	-0.09244	0.07333	
243.43722	-63.96938	980.45473	63.88913	68.14060	-163.41328	0.61997	-0.35684	-0.92434	0.13514	0.10629	-0.18389	-0.97718	0.92810	-0.33433	0.16387		232.02723	-2.90765	1219.02971	53.55896	83.21647	-160.84215	0.40831	-0.11158	-0.94953	0.29317	0.03876	-0.29894	-0.95348	0.99300	-0.09502	0.07016	
242.68063	-65.16591	979.03354	64.44160	68.04650	-163.99095	0.64079	-0.35936	-0.92326	0.13583	0.10310	-0.18394	-0.97752	0.92749	-0.33727	0.16129		232.17711	-4.01074	1217.65783	55.35800	83.26109	-162.64703	0.38174	-0.11200	-0.94939	0.29344	0.03500	-0.29889	-0.95365	0.99309	-0.09654	0.06670	
241.94655	-66.30050	977.62565	64.93498	67.99480	-164.53282	0.63059	-0.36112	-0.92240	0.13699	0.09992	-0.18433	-0.97777	0.92715	-0.33941	0.15874		232.27040	-5.12910	1216.27081	57.31343	83.20653	-164.60336	0.41144	-0.11405	-0.94912	0.29355	0.03141	-0.29878	-0.95381	0.99298	-0.09956	0.06388	
241.22834	-67.41224	976.12187	65.43646	67.96396	-165.10892	0.61244	-0.36259	-0.92157	0.13867	0.09642	-0.18509	-0.97798	0.92695	-0.34124	0.15597		232.33540	-6.22709	1214.81978	59.06799	83.16391	-166.37585	0.43625	-0.11568	-0.94879	0.29395	0.02804	-0.29894	-0.95386	0.99289	-0.10210	0.06118	
